ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
1.758,74.82382206400507,0.03815546087799691,2.5158172251115203,0.3211525030446024,-0.022218714896296208,-0.04917314408588693,0.6432176241548857,0.7637796924412235,0.24880752592113511,0.7416420295392002,-0.06786971331129353,0.016188110959095732
1.778,74.8439368449981,0.04285106685211607,2.530709408306816,0.32010495223638513,-0.012005686754638499,-0.04126831872814023,0.6433851020143099,0.7643352666604741,0.23253283379681605,0.7222915916465218,-0.03299826282188266,-0.030652381807658755
1.798,74.86388065200299,0.04796724552273426,2.543849175394357,0.3210050192770035,-0.004507551735797775,-0.03420722488776145,0.6428715385976125,0.7651965320125056,0.27810224018562796,0.6127499089795215,0.07728830063716531,-0.08950399924686628
1.818,74.88397312600137,0.053978301519430345,2.55529245322149,0.3231291492046532,2.049185534726195e-06,-0.03102693448901153,0.6426871135569782,0.7655002308293677,0.3149840319223101,0.5425496373841491,0.10623903767536935,0.05205604792851719
1.838,75.42647538099845,0.060536435355669195,2.5654981148964775,0.3248072068914932,0.005104812063684269,-0.026776539967567615,0.6438173464099903,0.7646935217868385,0.3312630564446724,0.48256496045245095,0.0688199324395367,0.2532254494480758
1.858,75.74508361900371,0.06720315474080438,2.574650872211628,0.3248952244561773,0.011399444740454219,-0.01712061895327641,0.645897999785065,0.7631465854866404,0.32700174906099744,0.44396815533216044,-0.042745738470608224,0.274816614886024
1.8780000000000001,75.76518300900352,0.07376391777943969,2.58342011271501,0.32235212588747925,0.015310778092450043,-0.004606627707049043,0.6470666476355567,0.7622657755488269,0.3269366034480039,0.4277964364133451,-0.1679044121493394,0.11546493174049849
1.8980000000000001,75.7852416349997,0.07995643839080008,2.591549110980797,0.31886188103736995,0.013837601529325536,0.005008197479996217,0.6474137016346996,0.7619966782588841,0.2800130706582156,0.38742043348958893,-0.1544847645202789,0.06396366783155732
1.9180000000000001,76.27430108800036,0.08461287186636922,2.5988242045878818,0.31699037850294337,0.010841910099269835,0.011878670047969626,0.6479562648714925,0.7615077340362836,0.1917566708939196,0.3584165419811901,-0.07394988015131565,0.12028839265356524
1.94,76.62070092400245,0.0879500097517834,2.6065785267091095,0.31677841490715236,0.009245844864110517,0.015913729578196197,0.648479141102691,0.761009902115851,0.1177263313990224,0.3524426875265439,0.0027414219424058074,0.03639311708369078
1.96,76.64070987200103,0.08987540665906672,2.61350472594689,0.31709360501507217,0.009021590624208537,0.019332010990422987,0.6482870920621941,0.7610970572267505,0.0738422310508585,0.3420769591229397,0.016757136802880816,-0.07004863017335897
1.98,76.66075760200329,0.09086950064994737,2.620213464188651,0.3169631491818315,0.010529573854386774,0.024655498015944948,0.6471667540738615,0.7618769106053371,0.031111825130680094,0.3275339170964854,-0.013042690927961178,-0.19910110318912713
2.0,76.68072165200283,0.09100858661604008,2.626597049156828,0.31616676550244843,0.010096698101078197,0.02883208103578067,0.6454307869471503,0.7632076172650428,-0.010750209169727427,0.3157314043177723,-0.07207221706507409,-0.1835877246795485
2.02,76.700728789001,0.09026706286009223,2.6327396649343093,0.31490871446554125,0.006979892571102044,0.030916689958270342,0.643759607778002,0.7645711260407584,-0.05717682534157963,0.3099543928153037,-0.08993378025168884,-0.1387885721353542
